participant,block,trial,resp,RT,f,eq
MM,1,15,0,0.624,8406.87252591,0.58466617
MM,1,15,0,0.624,9802.02902128,-4.31072421
MM,1,15,0,0.624,11410.92098301,0.18081046
MM,1,15,0,0.624,13266.29230024,-7.19625269
MM,1,15,0,0.624,15405.90316702,4.76779724
MM,1,15,0,0.624,17873.29857123,-2.47577716
MM,1,15,0,0.624,20718.69451459,4.74658212
MM,1,15,0,0.624,24000,0.43558936
MM,1,16,1,0.672,0,-1.21661737
MM,1,16,1,0.672,107.23874129,-0.97180099
MM,1,16,1,0.672,230.90626491,-3.68028576
MM,1,16,1,0.672,373.51943078,-3.92537841
MM,1,16,1,0.672,537.98067721,6.04505038
MM,1,16,1,0.672,727.63709087,0.26955469
MM,1,16,1,0.672,946.34852608,-5.01145315
MM,1,16,1,0.672,1198.56615988,-1.44904657
MM,1,16,1,0.672,1489.42308164,4.5638084
MM,1,16,1,0.672,1824.83876082,1.30397702
MM,1,16,1,0.672,2211.63951892,-2.23681086
MM,1,16,1,0.672,2657.69745762,0.40269168
MM,1,16,1,0.672,3172.09067045,-7.77175784
MM,1,16,1,0.672,3765.28799853,0.43038681
MM,1,16,1,0.672,4449.36209061,-6.9996364
MM,1,16,1,0.672,5238.23510351,6.40068561
MM,1,16,1,0.672,6147.96204348,-0.15137654
MM,1,16,1,0.672,7197.05751481,2.1181811
MM,1,16,1,0.672,8406.87252591,2.51445743
MM,1,16,1,0.672,9802.02902128,7.57051675
MM,1,16,1,0.672,11410.92098301,-5.17085483
MM,1,16,1,0.672,13266.29230024,7.74166954
MM,1,16,1,0.672,15405.90316702,1.19421727
MM,1,16,1,0.672,17873.29857123,-10.26080872
MM,1,16,1,0.672,20718.69451459,6.45985003
MM,1,16,1,0.672,24000,0.97804665
MM,1,16,0,0.672,0,-9.49448531
MM,1,16,0,0.672,107.23874129,-3.16368661
MM,1,16,0,0.672,230.90626491,8.22324895
MM,1,16,0,0.672,373.51943078,-4.07748593
MM,1,16,0,0.672,537.98067721,-3.3096433
MM,1,16,0,0.672,727.63709087,-3.25851833
MM,1,16,0,0.672,946.34852608,0.14554111
MM,1,16,0,0.672,1198.56615988,-0.81931693
MM,1,16,0,0.672,1489.42308164,-6.53456466
MM,1,16,0,0.672,1824.83876082,2.80545047
MM,1,16,0,0.672,2211.63951892,4.02450888
MM,1,16,0,0.672,2657.69745762,4.28215497
MM,1,16,0,0.672,3172.09067045,-0.5561249
MM,1,16,0,0.672,3765.28799853,3.59262786
MM,1,16,0,0.672,4449.36209061,-0.65098372
MM,1,16,0,0.672,5238.23510351,5.40656863
MM,1,16,0,0.672,6147.96204348,-2.99132116
MM,1,16,0,0.672,7197.05751481,-10.14361043
MM,1,16,0,0.672,8406.87252591,-4.41555921
MM,1,16,0,0.672,9802.02902128,-0.93954738
MM,1,16,0,0.672,11410.92098301,-2.36442732
MM,1,16,0,0.672,13266.29230024,-0.44217023
MM,1,16,0,0.672,15405.90316702,-7.23312773
MM,1,16,0,0.672,17873.29857123,-0.31906106
MM,1,16,0,0.672,20718.69451459,-5.07539636
MM,1,16,0,0.672,24000,1.97093692
MM,1,17,0,0.713,0,-6.27079107
MM,1,17,0,0.713,107.23874129,-9.6991869
MM,1,17,0,0.713,230.90626491,5.11384274
MM,1,17,0,0.713,373.51943078,0.92450982
MM,1,17,0,0.713,537.98067721,-3.32842629
MM,1,17,0,0.713,727.63709087,0.01085881
MM,1,17,0,0.713,946.34852608,1.93144582
MM,1,17,0,0.713,1198.56615988,4.21355065
MM,1,17,0,0.713,1489.42308164,-7.01846998
MM,1,17,0,0.713,1824.83876082,-3.32196141
MM,1,17,0,0.713,2211.63951892,7.38096305
MM,1,17,0,0.713,2657.69745762,-0.64661517
MM,1,17,0,0.713,3172.09067045,5.88971408
MM,1,17,0,0.713,3765.28799853,2.98675025
MM,1,17,0,0.713,4449.36209061,-2.53761538
MM,1,17,0,0.713,5238.23510351,-2.33968963
MM,1,17,0,0.713,6147.96204348,-6.92839091
MM,1,17,0,0.713,7197.05751481,-0.96078193
MM,1,17,0,0.713,8406.87252591,-3.88207889
MM,1,17,0,0.713,9802.02902128,4.29031277
MM,1,17,0,0.713,11410.92098301,-7.10027283
MM,1,17,0,0.713,13266.29230024,0.69724088
MM,1,17,0,0.713,15405.90316702,2.84589813
MM,1,17,0,0.713,17873.29857123,-4.35897301
MM,1,17,0,0.713,20718.69451459,-5.53207639
MM,1,17,0,0.713,24000,-5.06323399
MM,1,17,1,0.713,0,-3.00927448
MM,1,17,1,0.713,107.23874129,-2.54827441
MM,1,17,1,0.713,230.90626491,4.71374718
MM,1,17,1,0.713,373.51943078,-4.60999796
MM,1,17,1,0.713,537.98067721,5.74371505
MM,1,17,1,0.713,727.63709087,-2.18975266
MM,1,17,1,0.713,946.34852608,-2.23375738
MM,1,17,1,0.713,1198.56615988,-3.21666119
MM,1,17,1,0.713,1489.42308164,-9.33344648
MM,1,17,1,0.713,1824.83876082,1.08345729
MM,1,17,1,0.713,2211.63951892,-5.29690034
MM,1,17,1,0.713,2657.69745762,7.16383209
MM,1,17,1,0.713,3172.09067045,-3.57559628
MM,1,17,1,0.713,3765.28799853,5.41772358
MM,1,17,1,0.713,4449.36209061,-1.08129098
MM,1,17,1,0.713,5238.23510351,5.02899918
MM,1,17,1,0.713,6147.96204348,3.38616165
MM,1,17,1,0.713,7197.05751481,-3.49222835
MM,1,17,1,0.713,8406.87252591,-0.69585371
MM,1,17,1,0.713,9802.02902128,-6.78776796
MM,1,17,1,0.713,11410.92098301,2.26044053
MM,1,17,1,0.713,13266.29230024,4.54242354
MM,1,17,1,0.713,15405.90316702,-5.50208964
MM,1,17,1,0.713,17873.29857123,1.76809265
MM,1,17,1,0.713,20718.69451459,-3.60553214
MM,1,17,1,0.713,24000,6.96905606
MM,1,18,1,0.645,0,-0.48725683
MM,1,18,1,0.645,107.23874129,-0.01394665
MM,1,18,1,0.645,230.90626491,-1.23669856
MM,1,18,1,0.645,373.51943078,-7.77317831
MM,1,18,1,0.645,537.98067721,-5.53074517
MM,1,18,1,0.645,727.63709087,-2.4158801
MM,1,18,1,0.645,946.34852608,6.99240972
MM,1,18,1,0.645,1198.56615988,5.34885035
MM,1,18,1,0.645,1489.42308164,-3.12251019
MM,1,18,1,0.645,1824.83876082,5.80415723
MM,1,18,1,0.645,2211.63951892,1.05529399
MM,1,18,1,0.645,2657.69745762,3.49717342
MM,1,18,1,0.645,3172.09067045,3.52767605
MM,1,18,1,0.645,3765.28799853,7.52584373
MM,1,18,1,0.645,4449.36209061,1.39030955
MM,1,18,1,0.645,5238.23510351,3.86423517
MM,1,18,1,0.645,6147.96204348,6.46256553
MM,1,18,1,0.645,7197.05751481,4.39913853
MM,1,18,1,0.645,8406.87252591,6.39293129
MM,1,18,1,0.645,9802.02902128,7.37226109
MM,1,18,1,0.645,11410.92098301,5.61816749
MM,1,18,1,0.645,13266.29230024,3.02207275
MM,1,18,1,0.645,15405.90316702,-3.15776555
MM,1,18,1,0.645,17873.29857123,7.56672968
MM,1,18,1,0.645,20718.69451459,0.34619708
MM,1,18,1,0.645,24000,1.98248953
MM,1,18,0,0.645,0,6.06081566
MM,1,18,0,0.645,107.23874129,-7.08729522
MM,1,18,0,0.645,230.90626491,9.13758684
MM,1,18,0,0.645,373.51943078,-0.94459665
MM,1,18,0,0.645,537.98067721,-8.84417487
MM,1,18,0,0.645,727.63709087,2.72565025
MM,1,18,0,0.645,946.34852608,-2.066057
MM,1,18,0,0.645,1198.56615988,-5.99167331
MM,1,18,0,0.645,1489.42308164,4.15694318
MM,1,18,0,0.645,1824.83876082,-2.80585158
MM,1,18,0,0.645,2211.63951892,-3.32825838
MM,1,18,0,0.645,2657.69745762,6.35661304
MM,1,18,0,0.645,3172.09067045,2.31037003
MM,1,18,0,0.645,3765.28799853,0.7674709
MM,1,18,0,0.645,4449.36209061,0.54939861
MM,1,18,0,0.645,5238.23510351,-2.42179424
MM,1,18,0,0.645,6147.96204348,6.27172232
MM,1,18,0,0.645,7197.05751481,4.67938511
MM,1,18,0,0.645,8406.87252591,-2.78303762
MM,1,18,0,0.645,9802.02902128,-0.3147134
MM,1,18,0,0.645,11410.92098301,-2.71062518
MM,1,18,0,0.645,13266.29230024,-5.79118269
MM,1,18,0,0.645,15405.90316702,4.43229376
MM,1,18,0,0.645,17873.29857123,-1.27169224
MM,1,18,0,0.645,20718.69451459,-1.76830531
MM,1,18,0,0.645,24000,-6.31981266
MM,1,19,1,0.601,0,-5.88290438
MM,1,19,1,0.601,107.23874129,1.67468557
MM,1,19,1,0.601,230.90626491,2.75877802
MM,1,19,1,0.601,373.51943078,-6.13479418
MM,1,19,1,0.601,537.98067721,7.9119262
MM,1,19,1,0.601,727.63709087,0.56446948
MM,1,19,1,0.601,946.34852608,6.44916326
MM,1,19,1,0.601,1198.56615988,-1.80233293
MM,1,19,1,0.601,1489.42308164,6.4118745
MM,1,19,1,0.601,1824.83876082,0.72507628
MM,1,19,1,0.601,2211.63951892,-8.289911
MM,1,19,1,0.601,2657.69745762,0.61093988
MM,1,19,1,0.601,3172.09067045,-2.12532612
MM,1,19,1,0.601,3765.28799853,-1.92713649
MM,1,19,1,0.601,4449.36209061,0.01128003
MM,1,19,1,0.601,5238.23510351,-4.36207351
MM,1,19,1,0.601,6147.96204348,0.48814925
MM,1,19,1,0.601,7197.05751481,-6.98530643
MM,1,19,1,0.601,8406.87252591,8.44275821
MM,1,19,1,0.601,9802.02902128,1.22056042
MM,1,19,1,0.601,11410.92098301,4.18821205
MM,1,19,1,0.601,13266.29230024,2.108003
MM,1,19,1,0.601,15405.90316702,-3.45816481
MM,1,19,1,0.601,17873.29857123,-6.40503416
MM,1,19,1,0.601,20718.69451459,2.40014787
MM,1,19,1,0.601,24000,2.26533061
MM,1,19,0,0.601,0,5.28169891
MM,1,19,0,0.601,107.23874129,8.03025626
MM,1,19,0,0.601,230.90626491,1.92899981
MM,1,19,0,0.601,373.51943078,-0.36899878
MM,1,19,0,0.601,537.98067721,-6.47373591
MM,1,19,0,0.601,727.63709087,3.06852128
MM,1,19,0,0.601,946.34852608,-1.8738822
MM,1,19,0,0.601,1198.56615988,2.53344434
MM,1,19,0,0.601,1489.42308164,1.64688089
MM,1,19,0,0.601,1824.83876082,-2.9307855
MM,1,19,0,0.601,2211.63951892,6.15945425
MM,1,19,0,0.601,2657.69745762,1.89084874
MM,1,19,0,0.601,3172.09067045,-9.29575886
MM,1,19,0,0.601,3765.28799853,0.30964725
MM,1,19,0,0.601,4449.36209061,7.12182479
MM,1,19,0,0.601,5238.23510351,-7.4431242
MM,1,19,0,0.601,6147.96204348,-4.34972951
MM,1,19,0,0.601,7197.05751481,4.69286555
MM,1,19,0,0.601,8406.87252591,0.92421489
MM,1,19,0,0.601,9802.02902128,-8.05723781
MM,1,19,0,0.601,11410.92098301,3.08506798
MM,1,19,0,0.601,13266.29230024,5.02394602
MM,1,19,0,0.601,15405.90316702,6.5481243
MM,1,19,0,0.601,17873.29857123,-1.4563056
MM,1,19,0,0.601,20718.69451459,3.31394825
MM,1,19,0,0.601,24000,1.93186481
MM,1,20,1,0.906,0,-4.11167554
MM,1,20,1,0.906,107.23874129,-1.77553943
MM,1,20,1,0.906,230.90626491,-10.35445174
MM,1,20,1,0.906,373.51943078,-8.34170334
MM,1,20,1,0.906,537.98067721,5.27480756
MM,1,20,1,0.906,727.63709087,-3.77498703
MM,1,20,1,0.906,946.34852608,2.41035677
MM,1,20,1,0.906,1198.56615988,5.79719198
MM,1,20,1,0.906,1489.42308164,-1.92280482
MM,1,20,1,0.906,1824.83876082,2.56065781
MM,1,20,1,0.906,2211.63951892,1.7639213
MM,1,20,1,0.906,2657.69745762,1.40569203
MM,1,20,1,0.906,3172.09067045,-2.85102172
MM,1,20,1,0.906,3765.28799853,1.20337284
MM,1,20,1,0.906,4449.36209061,-4.7797052
MM,1,20,1,0.906,5238.23510351,1.94317962
MM,1,20,1,0.906,6147.96204348,0.64016166
MM,1,20,1,0.906,7197.05751481,-1.95703274
MM,1,20,1,0.906,8406.87252591,-0.03199073
MM,1,20,1,0.906,9802.02902128,1.87425004
MM,1,20,1,0.906,11410.92098301,1.57709228
MM,1,20,1,0.906,13266.29230024,2.85992932
MM,1,20,1,0.906,15405.90316702,7.70115676
MM,1,20,1,0.906,17873.29857123,-3.61623218
MM,1,20,1,0.906,20718.69451459,8.15913141
MM,1,20,1,0.906,24000,-0.68081335
MM,1,20,0,0.906,0,0.26248143
MM,1,20,0,0.906,107.23874129,1.6736074
MM,1,20,0,0.906,230.90626491,4.84798018
MM,1,20,0,0.906,373.51943078,-1.07982496
MM,1,20,0,0.906,537.98067721,0.93637249
MM,1,20,0,0.906,727.63709087,2.12105159
MM,1,20,0,0.906,946.34852608,-3.15658978
MM,1,20,0,0.906,1198.56615988,2.01528669
MM,1,20,0,0.906,1489.42308164,-4.15916283
MM,1,20,0,0.906,1824.83876082,-3.66319466
MM,1,20,0,0.906,2211.63951892,0.21810305
MM,1,20,0,0.906,2657.69745762,-6.4183849
MM,1,20,0,0.906,3172.09067045,-9.94876377
MM,1,20,0,0.906,3765.28799853,-9.20249781
MM,1,20,0,0.906,4449.36209061,6.40590989
MM,1,20,0,0.906,5238.23510351,-4.25282274
MM,1,20,0,0.906,6147.96204348,-5.87913093
MM,1,20,0,0.906,7197.05751481,-1.02420498
MM,1,20,0,0.906,8406.87252591,3.67611745
MM,1,20,0,0.906,9802.02902128,1.06529833
MM,1,20,0,0.906,11410.92098301,-3.35296151
MM,1,20,0,0.906,13266.29230024,8.61927483
MM,1,20,0,0.906,15405.90316702,0.25405525
MM,1,20,0,0.906,17873.29857123,-0.97033343
MM,1,20,0,0.906,20718.69451459,-4.58118477
MM,1,20,0,0.906,24000,2.66015926
MM,1,21,0,0.769,0,3.10325976
MM,1,21,0,0.769,107.23874129,-3.44554652
MM,1,21,0,0.769,230.90626491,1.01998464
MM,1,21,0,0.769,373.51943078,6.57726483
MM,1,21,0,0.769,537.98067721,-8.02174991
MM,1,21,0,0.769,727.63709087,-0.05517531
MM,1,21,0,0.769,946.34852608,-2.06605399
MM,1,21,0,0.769,1198.56615988,-3.43517323
MM,1,21,0,0.769,1489.42308164,-0.97792701
MM,1,21,0,0.769,1824.83876082,-0.40991192
MM,1,21,0,0.769,2211.63951892,3.36110048
MM,1,21,0,0.769,2657.69745762,-5.1759172
MM,1,21,0,0.769,3172.09067045,0.06103371
MM,1,21,0,0.769,3765.28799853,-7.76110605
MM,1,21,0,0.769,4449.36209061,0.06537356
MM,1,21,0,0.769,5238.23510351,-2.24791408
MM,1,21,0,0.769,6147.96204348,2.18421849
MM,1,21,0,0.769,7197.05751481,-0.7382611
MM,1,21,0,0.769,8406.87252591,1.89376523
MM,1,21,0,0.769,9802.02902128,-0.81910324
MM,1,21,0,0.769,11410.92098301,-0.90372874
MM,1,21,0,0.769,13266.29230024,-2.53291601
MM,1,21,0,0.769,15405.90316702,-0.23024534
MM,1,21,0,0.769,17873.29857123,2.96232012
MM,1,21,0,0.769,20718.69451459,4.80430087
MM,1,21,0,0.769,24000,1.13970717
MM,1,21,1,0.769,0,4.58717356
MM,1,21,1,0.769,107.23874129,6.59699704
MM,1,21,1,0.769,230.90626491,-2.87775149
MM,1,21,1,0.769,373.51943078,1.64433381
MM,1,21,1,0.769,537.98067721,-6.08440685
MM,1,21,1,0.769,727.63709087,-6.85280358
MM,1,21,1,0.769,946.34852608,3.72434968
MM,1,21,1,0.769,1198.56615988,-0.54358006
MM,1,21,1,0.769,1489.42308164,2.2125922
MM,1,21,1,0.769,1824.83876082,-2.73142993
MM,1,21,1,0.769,2211.63951892,-4.29171033
MM,1,21,1,0.769,2657.69745762,4.57561021
MM,1,21,1,0.769,3172.09067045,1.62028343
MM,1,21,1,0.769,3765.28799853,-6.33732994
MM,1,21,1,0.769,4449.36209061,0.95224611
MM,1,21,1,0.769,5238.23510351,3.25585277
MM,1,21,1,0.769,6147.96204348,-1.63630525
MM,1,21,1,0.769,7197.05751481,3.76211538
MM,1,21,1,0.769,8406.87252591,3.92296709
MM,1,21,1,0.769,9802.02902128,-4.29022205
MM,1,21,1,0.769,11410.92098301,-7.52085004
MM,1,21,1,0.769,13266.29230024,-0.11470217
MM,1,21,1,0.769,15405.90316702,-4.67061116
MM,1,21,1,0.769,17873.29857123,7.16344404
MM,1,21,1,0.769,20718.69451459,-5.35933444
MM,1,21,1,0.769,24000,-8.76626486
MM,1,22,1,1.069,0,-3.84062102
MM,1,22,1,1.069,107.23874129,3.85142362
MM,1,22,1,1.069,230.90626491,-8.4278647
MM,1,22,1,1.069,373.51943078,1.50489068
MM,1,22,1,1.069,537.98067721,6.08880338
MM,1,22,1,1.069,727.63709087,1.95344297
MM,1,22,1,1.069,946.34852608,-10.89754039
MM,1,22,1,1.069,1198.56615988,0.80111901
MM,1,22,1,1.069,1489.42308164,1.14464244
MM,1,22,1,1.069,1824.83876082,7.99282379
MM,1,22,1,1.069,2211.63951892,-0.46765675
MM,1,22,1,1.069,2657.69745762,1.88666308
MM,1,22,1,1.069,3172.09067045,0.21276782
MM,1,22,1,1.069,3765.28799853,2.94415165
MM,1,22,1,1.069,4449.36209061,5.93986135
MM,1,22,1,1.069,5238.23510351,3.99494767
MM,1,22,1,1.069,6147.96204348,6.14242283
MM,1,22,1,1.069,7197.05751481,-4.36664349
MM,1,22,1,1.069,8406.87252591,6.4460234
MM,1,22,1,1.069,9802.02902128,-1.60938931
MM,1,22,1,1.069,11410.92098301,-5.95797066
MM,1,22,1,1.069,13266.29230024,-0.45769547
MM,1,22,1,1.069,15405.90316702,-5.65474131
MM,1,22,1,1.069,17873.29857123,3.57847363
MM,1,22,1,1.069,20718.69451459,5.62440743
MM,1,22,1,1.069,24000,-5.63764676
MM,1,22,0,1.069,0,-0.30595189
MM,1,22,0,1.069,107.23874129,5.45758518
MM,1,22,0,1.069,230.90626491,7.33378784
MM,1,22,0,1.069,373.51943078,-5.77841455
MM,1,22,0,1.069,537.98067721,0.52400825
MM,1,22,0,1.069,727.63709087,0.87719079
MM,1,22,0,1.069,946.34852608,1.11049089
MM,1,22,0,1.069,1198.56615988,-1.58742186
MM,1,22,0,1.069,1489.42308164,-3.6231465
MM,1,22,0,1.069,1824.83876082,-3.938641
MM,1,22,0,1.069,2211.63951892,-3.50457982
MM,1,22,0,1.069,2657.69745762,-3.57633112
MM,1,22,0,1.069,3172.09067045,5.03168951
MM,1,22,0,1.069,3765.28799853,-3.68863742
MM,1,22,0,1.069,4449.36209061,-6.24871858
MM,1,22,0,1.069,5238.23510351,9.28208303
MM,1,22,0,1.069,6147.96204348,2.38797875
MM,1,22,0,1.069,7197.05751481,5.24577947
MM,1,22,0,1.069,8406.87252591,-5.04635965
MM,1,22,0,1.069,9802.02902128,5.34951984
MM,1,22,0,1.069,11410.92098301,11.2358338
MM,1,22,0,1.069,13266.29230024,2.92364044
MM,1,22,0,1.069,15405.90316702,-3.31500803
MM,1,22,0,1.069,17873.29857123,-6.33131483
MM,1,22,0,1.069,20718.69451459,11.86471488
MM,1,22,0,1.069,24000,-0.61701621
MM,1,23,1,0.84,0,-3.38346461
MM,1,23,1,0.84,107.23874129,4.45965196
MM,1,23,1,0.84,230.90626491,-0.69484711
MM,1,23,1,0.84,373.51943078,-2.91144034
MM,1,23,1,0.84,537.98067721,4.55040441
MM,1,23,1,0.84,727.63709087,8.80477786
MM,1,23,1,0.84,946.34852608,-2.29113412
MM,1,23,1,0.84,1198.56615988,0.99485835
MM,1,23,1,0.84,1489.42308164,1.40761532
MM,1,23,1,0.84,1824.83876082,3.30567216
MM,1,23,1,0.84,2211.63951892,-0.26753311
MM,1,23,1,0.84,2657.69745762,-2.04215537
MM,1,23,1,0.84,3172.09067045,-1.36272048
MM,1,23,1,0.84,3765.28799853,-8.69114183
MM,1,23,1,0.84,4449.36209061,12.10157882
MM,1,23,1,0.84,5238.23510351,-0.91359129
MM,1,23,1,0.84,6147.96204348,4.02245208
MM,1,23,1,0.84,7197.05751481,-5.55272305
MM,1,23,1,0.84,8406.87252591,4.5807358
MM,1,23,1,0.84,9802.02902128,8.15997967
MM,1,23,1,0.84,11410.92098301,-1.37125766
MM,1,23,1,0.84,13266.29230024,-2.99125367
MM,1,23,1,0.84,15405.90316702,-1.64894462
MM,1,23,1,0.84,17873.29857123,-0.52683685
MM,1,23,1,0.84,20718.69451459,-2.98396417
MM,1,23,1,0.84,24000,-2.08109255
MM,1,23,0,0.84,0,-11.87550464
MM,1,23,0,0.84,107.23874129,3.84834609
MM,1,23,0,0.84,230.90626491,3.80297614
MM,1,23,0,0.84,373.51943078,1.22538922
MM,1,23,0,0.84,537.98067721,-0.92526193
MM,1,23,0,0.84,727.63709087,5.6852788
MM,1,23,0,0.84,946.34852608,3.78813422
MM,1,23,0,0.84,1198.56615988,0.12641015
MM,1,23,0,0.84,1489.42308164,0.52379254
MM,1,23,0,0.84,1824.83876082,-7.96924122
MM,1,23,0,0.84,2211.63951892,-5.620525
MM,1,23,0,0.84,2657.69745762,-4.62512447
MM,1,23,0,0.84,3172.09067045,2.04896517
MM,1,23,0,0.84,3765.28799853,-10.61666419
MM,1,23,0,0.84,4449.36209061,-2.83507869
MM,1,23,0,0.84,5238.23510351,2.5704967
MM,1,23,0,0.84,6147.96204348,4.15798667
MM,1,23,0,0.84,7197.05751481,5.20584692
MM,1,23,0,0.84,8406.87252591,6.63515844
MM,1,23,0,0.84,9802.02902128,-5.73128842
MM,1,23,0,0.84,11410.92098301,-3.42488366
MM,1,23,0,0.84,13266.29230024,1.98502441
MM,1,23,0,0.84,15405.90316702,7.0396245
MM,1,23,0,0.84,17873.29857123,4.33791503
MM,1,23,0,0.84,20718.69451459,2.92007801
MM,1,23,0,0.84,24000,4.89722491
MM,1,24,0,0.519,0,-2.6497043
MM,1,24,0,0.519,107.23874129,-2.23384156
MM,1,24,0,0.519,230.90626491,5.88765102
MM,1,24,0,0.519,373.51943078,-4.56186591
MM,1,24,0,0.519,537.98067721,3.35868868
MM,1,24,0,0.519,727.63709087,9.55161271
MM,1,24,0,0.519,946.34852608,-1.98848081
MM,1,24,0,0.519,1198.56615988,7.21760485
MM,1,24,0,0.519,1489.42308164,4.58895728
MM,1,24,0,0.519,1824.83876082,-4.24763582
MM,1,24,0,0.519,2211.63951892,0.9710833
MM,1,24,0,0.519,2657.69745762,-4.28109455
MM,1,24,0,0.519,3172.09067045,1.3259483
MM,1,24,0,0.519,3765.28799853,0.88368692
MM,1,24,0,0.519,4449.36209061,3.01692057
MM,1,24,0,0.519,5238.23510351,4.44820572
MM,1,24,0,0.519,6147.96204348,1.26284461
MM,1,24,0,0.519,7197.05751481,-4.13043882
MM,1,24,0,0.519,8406.87252591,4.90400726
MM,1,24,0,0.519,9802.02902128,-0.07701712
MM,1,24,0,0.519,11410.92098301,-6.78803824
MM,1,24,0,0.519,13266.29230024,-8.55017001
MM,1,24,0,0.519,15405.90316702,-4.62308536
MM,1,24,0,0.519,17873.29857123,-3.5213772
MM,1,24,0,0.519,20718.69451459,3.04671777
MM,1,24,0,0.519,24000,2.61537303
MM,1,24,1,0.519,0,6.04405097
MM,1,24,1,0.519,107.23874129,7.43921006
MM,1,24,1,0.519,230.90626491,-0.75801274
MM,1,24,1,0.519,373.51943078,-5.10994664
MM,1,24,1,0.519,537.98067721,0.27698916
MM,1,24,1,0.519,727.63709087,-3.76619958
MM,1,24,1,0.519,946.34852608,2.11755137
MM,1,24,1,0.519,1198.56615988,6.48384224
MM,1,24,1,0.519,1489.42308164,0.10729869
MM,1,24,1,0.519,1824.83876082,0.35394608
MM,1,24,1,0.519,2211.63951892,2.40629959
MM,1,24,1,0.519,2657.69745762,2.75606522
MM,1,24,1,0.519,3172.09067045,-3.15114782
MM,1,24,1,0.519,3765.28799853,8.62464235
MM,1,24,1,0.519,4449.36209061,-2.92649066
MM,1,24,1,0.519,5238.23510351,2.38145479
MM,1,24,1,0.519,6147.96204348,0.58741973
MM,1,24,1,0.519,7197.05751481,-1.89220173
MM,1,24,1,0.519,8406.87252591,4.59981677
MM,1,24,1,0.519,9802.02902128,-7.24829549
MM,1,24,1,0.519,11410.92098301,4.10273614
MM,1,24,1,0.519,13266.29230024,4.00118687
MM,1,24,1,0.519,15405.90316702,-1.22719343
MM,1,24,1,0.519,17873.29857123,-5.50858666
MM,1,24,1,0.519,20718.69451459,2.6769292
MM,1,24,1,0.519,24000,-7.5124917
MM,1,25,1,0.822,0,2.87880716
MM,1,25,1,0.822,107.23874129,-3.28167423
MM,1,25,1,0.822,230.90626491,6.90384879
MM,1,25,1,0.822,373.51943078,5.38003421
MM,1,25,1,0.822,537.98067721,-7.3127078
MM,1,25,1,0.822,727.63709087,-3.64283315
MM,1,25,1,0.822,946.34852608,-5.2417755
MM,1,25,1,0.822,1198.56615988,0.39204471
MM,1,25,1,0.822,1489.42308164,0.64060231
MM,1,25,1,0.822,1824.83876082,9.49386113
MM,1,25,1,0.822,2211.63951892,-2.70521855
MM,1,25,1,0.822,2657.69745762,4.39036057
MM,1,25,1,0.822,3172.09067045,1.02749566
MM,1,25,1,0.822,3765.28799853,-3.11808019
MM,1,25,1,0.822,4449.36209061,6.08893826
MM,1,25,1,0.822,5238.23510351,7.92988503
MM,1,25,1,0.822,6147.96204348,3.63780012
MM,1,25,1,0.822,7197.05751481,3.02294375
MM,1,25,1,0.822,8406.87252591,12.46743758
MM,1,25,1,0.822,9802.02902128,5.54528128
MM,1,25,1,0.822,11410.92098301,-4.3348042
MM,1,25,1,0.822,13266.29230024,-6.09175289
MM,1,25,1,0.822,15405.90316702,1.63428016
MM,1,25,1,0.822,17873.29857123,-2.2285327
MM,1,25,1,0.822,20718.69451459,12.21794675
MM,1,25,1,0.822,24000,-6.57373877
MM,1,25,0,0.822,0,-7.65150438
MM,1,25,0,0.822,107.23874129,0.21819577
MM,1,25,0,0.822,230.90626491,3.52476165
MM,1,25,0,0.822,373.51943078,8.01748991
MM,1,25,0,0.822,537.98067721,-2.59621403
MM,1,25,0,0.822,727.63709087,-5.18719415
MM,1,25,0,0.822,946.34852608,-3.56931014
MM,1,25,0,0.822,1198.56615988,3.83447824
MM,1,25,0,0.822,1489.42308164,4.4165964
MM,1,25,0,0.822,1824.83876082,-6.28861485
MM,1,25,0,0.822,2211.63951892,7.2366269
MM,1,25,0,0.822,2657.69745762,2.24069399
MM,1,25,0,0.822,3172.09067045,-4.05919819
MM,1,25,0,0.822,3765.28799853,-2.93708635
MM,1,25,0,0.822,4449.36209061,4.18028416
MM,1,25,0,0.822,5238.23510351,2.57315941
MM,1,25,0,0.822,6147.96204348,-0.15960509
MM,1,25,0,0.822,7197.05751481,4.66947007
MM,1,25,0,0.822,8406.87252591,0.15613098
MM,1,25,0,0.822,9802.02902128,-0.65835262
MM,1,25,0,0.822,11410.92098301,-5.68551043
MM,1,25,0,0.822,13266.29230024,-6.95305378
MM,1,25,0,0.822,15405.90316702,-2.45010699
MM,1,25,0,0.822,17873.29857123,-1.16179312
MM,1,25,0,0.822,20718.69451459,-1.11226078
MM,1,25,0,0.822,24000,2.97188288
MM,1,26,1,0.811,0,0.05282904
MM,1,26,1,0.811,107.23874129,-3.28430947
MM,1,26,1,0.811,230.90626491,-7.56187642
MM,1,26,1,0.811,373.51943078,-3.03052944
MM,1,26,1,0.811,537.98067721,-1.6494842
MM,1,26,1,0.811,727.63709087,-6.50704796
MM,1,26,1,0.811,946.34852608,5.06652261
MM,1,26,1,0.811,1198.56615988,-0.29547659
MM,1,26,1,0.811,1489.42308164,2.95176146
MM,1,26,1,0.811,1824.83876082,-4.27401052
MM,1,26,1,0.811,2211.63951892,-1.82640141
